model,make,year,number_seats,weight_in_kg,price_in_euro,ride,current_timestamp,ambient_light_level_in_lux,fuel_level_in_percent,tire_pressure,acceleration,speed,engine_temperature,engine_rpm,engine_oil_pressure,cruise_control,cruise_control_speed
Mustang,Ford,1999,4,1685,20000,215,88,3133,0.31640512506408996,1.846361249382129,0.040057422971819356,90,87.46056512666905,2253,37.76595162100424,False,
Mustang,Ford,1999,4,1685,20000,215,89,3049,1.0,1.846361249382129,3.8512402064309095,92,91.76194424896337,7000,200.0,False,
Mustang,Ford,1999,4,1685,20000,215,90,3000,0.9832299272397625,1.846361249382129,2.169023431017842,93,86.67311168574933,3510,101.77734719113374,False,
Mustang,Ford,1999,4,1685,20000,215,91,2921,0.9764598544795251,1.846361249382129,-3.9075670127537787,90,85.0,2964,80.49612150815892,False,
Mustang,Ford,1999,4,1685,20000,215,92,2889,0.9596897817192876,1.846361249382129,1.8692196202638653,91,89.53718704761597,5386,157.89992612651133,False,
Mustang,Ford,1999,4,1685,20000,215,93,2849,0.9429197089590502,1.846361249382129,3.3559575532012214,93,91.7227461732843,6315,180.06737135409014,False,
Mustang,Ford,1999,4,1685,20000,215,94,2783,0.9254075351564865,1.6639657612466476,10.0,99,104.19160646921333,6930,187.94306170327116,False,
Mustang,Ford,1999,4,1685,20000,215,95,2768,0.9078953613539229,1.6639657612466476,7.868961491851108,104,98.16953236243567,5047,143.0461807448176,False,
Mustang,Ford,1999,4,1685,20000,215,96,2751,,1.6639657612466476,10.0,110,101.35440108551441,6465,173.6133416509182,False,
Mustang,Ford,1999,4,1685,20000,215,97,2707,,1.6639657612466476,4.136277301147762,112,91.81541366634967,2863,92.51441225678958,False,
Mustang,Ford,1999,4,1685,20000,215,98,2640,,1.6639657612466476,7.881827062178605,117,95.88804108268769,5566,146.20646001624226,False,
Mustang,Ford,1999,4,1685,20000,215,99,2577,0.8478466661436683,1.6639657612466476,-3.6749780966130725,114,85.0,1535,44.97790430390203,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,1,8441,0.47519079226276667,2.2217064651911835,-4.727073151544413,295,85.0,2344,61.88400531401106,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,2,8350,0.4595644864497148,2.2217064651911835,6.3632609304595675,300,92.09032880420537,6056,177.19183612557208,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,3,8336,0.44393818063666296,2.2217064651911835,1.179217877876713,300,85.86661272691296,2858,89.23230099418652,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,4,8298,0.4383118748236111,2.2217064651911835,-4.192170523499137,296,85.0,1935,83.4937900854934,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,5,8291,0.43268556901055927,2.2217064651911835,-6.932573966146087,289,85.0,2064,83.49951803748753,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,6,8226,0.4270592631975074,2.2217064651911835,-0.9432553826674752,288,87.10465604893601,2902,98.71306733951911,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,7,8193,0.4214329573844556,2.2217064651911835,-1.504255519391136,286,85.0,4431,141.02396899437568,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,8,8153,0.41580665157140373,2.2217064651911835,-8.928046851995626,278,85.0,2117,100.37955850259286,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,9,8102,0.4101803457583519,2.2217064651911835,-9.757070345159585,269,85.0,800,41.75253231220725,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,10,8092,0.40455403994530004,2.2217064651911835,-10.0,260,85.0,800,28.477815667986626,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,11,8022,0.3989277341322482,2.2217064651911835,-7.136166069621503,253,85.0,1076,61.061212220049924,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,12,8015,0.39330142831919634,2.2217064651911835,-8.430027143440661,245,85.0,800,20.563803604805845,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,13,8013,0.3876751225061445,2.2217064651911835,-8.989346804258373,237,85.0,800,24.444568502754393,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,14,7940,0.38204881669309265,2.2217064651911835,-10.0,228,85.0,800,41.128790844964776,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,15,7904,0.3764225108800408,2.2217064651911835,-2.18828776409459,226,85.0,3577,131.01082775114455,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,16,7848,0.36079620506698895,2.2217064651911835,2.7159815599296113,228,88.61029921235719,5464,134.4997138563217,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,17,7819,0.3451698992539371,2.2217064651911835,8.309399706796118,235,99.4468904789044,6190,176.05941211163605,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,18,7796,0.32954359344088524,2.2217064651911835,10.0,243,102.1086162295809,5676,152.40261321699307,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,19,7762,0.3139172876278334,2.2217064651911835,10.0,251,100.55612572681476,7000,200.0,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,20,7681,0.30829098181478154,2.2217064651911835,-7.234216519211898,244,85.0,800,24.69643122503249,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,21,7647,0.3026646760017297,2.2217064651911835,-7.736635065070614,237,85.0,1662,36.87424339856336,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,22,7604,0.29703837018867785,2.2217064651911835,-9.505468948226653,228,85.0,1372,27.480034643576744,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,23,7510,0.291412064375626,2.2217064651911835,-2.878094227772082,225,85.0,2718,79.95427402030003,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,24,7501,0.28578575856257415,2.2217064651911835,-9.626010568500856,216,85.0,1089,33.42934870792005,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,25,7410,0.2801594527495223,2.2217064651911835,-10.0,207,85.0,800,19.981939325508364,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,26,7410,0.27453314693647046,2.2217064651911835,-10.0,198,7225.0,1366,,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,27,7335,0.2689068411234186,2.2217064651911835,-10.0,189,85.0,800,2.0761448298344263,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,28,7323,0.26328053531036677,2.2217064651911835,-8.326792934189559,181,85.0,3403,101.101595549378,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,29,7265,0.2576542294973149,2.2217064651911835,-8.360810776595942,173,85.0,800,26.977425187651885,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,30,7232,0.2520279236842631,2.2217064651911835,-10.0,164,85.0,1327,51.28663198851088,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,31,7184,0.24640161787121123,2.2217064651911835,-8.85802789544081,156,85.0,1713,24.205820142393193,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,32,7138,0.24077531205815939,2.2217064651911835,-5.087696724310036,151,85.0,800,48.247473461862285,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,33,7090,0.23514900624510754,2.2217064651911835,-5.907963408158709,145,85.0,3598,88.2767704575651,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,34,6995,0.2295227004320557,2.2217064651911835,-1.8109608361253668,143,85.0,2125,55.30971563842018,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,35,6918,1.0,2.2217064651911835,4.632525693298316,147,91.74095300815863,5812,156.82107471807336,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,36,6885,0.9843736941869482,2.2217064651911835,10.0,155,101.59390880094135,6453,171.70983749555916,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,37,6792,0.9687473883738964,2.2217064651911835,5.377194112928875,159,94.99044527115784,4635,127.63813363232124,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,38,6744,0.9531210825608446,2.2217064651911835,4.605610005509226,163,93.24043055953038,6293,,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,39,6683,0.9374947767477928,2.2217064651911835,1.2591830951378937,164,86.39690413075743,3091,77.69987530140799,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,40,6627,0.921868470934741,2.2217064651911835,1.6607720738962384,165,87.16094255187625,4562,143.47613027204926,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,41,6566,0.9062421651216892,2.2217064651911835,1.6607720738962384,165,86.19655309517016,6601,194.64999870601622,True,165
E-Class,Mercedes-Benz,2015,5,1780,20000,216,42,6478,,2.2217064651911835,1.6607720738962384,165,85.89042430188586,5545,120.51971146510874,True,165
E-Class,Mercedes-Benz,2015,5,1780,20000,216,43,6453,,2.2217064651911835,1.6607720738962384,165,85.0,3678,97.4998279851733,True,165
E-Class,Mercedes-Benz,2015,5,1780,20000,216,44,6416,,2.2217064651911835,1.6607720738962384,165,87.3897578220113,3501,95.2175705571673,True,165
E-Class,Mercedes-Benz,2015,5,1780,20000,216,45,6320,0.843736941869482,2.2217064651911835,1.6607720738962384,165,90.98125601120256,2462,95.63177243919542,True,165
E-Class,Mercedes-Benz,2015,5,1780,20000,216,46,6240,0.8281106360564302,2.2217064651911835,1.6607720738962384,165,91.52208818195538,3888,89.46009980212631,True,165
E-Class,Mercedes-Benz,2015,5,1780,20000,216,47,6156,0.8124843302433784,2.2217064651911835,1.6607720738962384,165,87.78822379929922,3706,121.10244842449941,True,165
E-Class,Mercedes-Benz,2015,5,1780,20000,216,48,6156,0.7968580244303266,2.2217064651911835,9.841750374832746,173,100.89461242028952,6777,181.50995572286823,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,49,6129,0.7812317186172748,2.2217064651911835,8.051420981404702,180,93.077334078051,7000,200.0,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,50,6087,0.765605412804223,2.2217064651911835,3.015822394740603,182,85.6473018888656,4234,100.24799269649965,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,51,6068,0.7499791069911712,2.2217064651911835,10.0,190,105.24506605990818,6303,168.62384241343568,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,52,6031,0.7343528011781194,2.2217064651911835,10.0,198,98.77568091006559,7000,172.29115323441576,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,53,5950,0.7187264953650676,2.2217064651911835,2.63570022000465,200,85.29293387322303,3822,94.9059709599985,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,54,5924,0.7031001895520158,2.2217064651911835,0.20209264156524442,200,85.0,4176,120.92810134337824,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,55,5847,0.687473883738964,2.2217064651911835,10.0,208,98.25453665359558,6619,152.17348112097758,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,56,5809,0.6718475779259122,2.2217064651911835,9.193102973422201,216,100.94164266525908,5525,133.80900761137895,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,57,5741,0.6562212721128604,2.2217064651911835,1.5744093456818682,217,87.39932187128336,5019,131.66611883520187,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,58,5722,0.6405949662998086,2.2217064651911835,0.9016502688289341,217,88.98574398612016,3282,77.50836649918959,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,59,5680,0.6249686604867568,2.2217064651911835,7.062886436570431,223,95.9164963998762,6587,187.75608986225944,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,60,5621,0.609342354673705,2.2217064651911835,8.500954823896809,230,97.2411886249901,5849,138.3336330844922,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,61,5581,0.5937160488606532,2.2217064651911835,8.839180414825583,237,97.9105319289967,6398,195.00994663405928,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,62,5542,0.5780897430476014,2.2217064651911835,8.388595925450343,244,97.94657512935184,6884,182.05858933022225,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,63,5516,0.5624634372345496,2.2217064651911835,6.122629081677815,249,94.53756532296332,4399,133.52628317362945,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,64,5512,0.5468371314214978,2.2217064651911835,4.76412835483906,253,89.14593720495499,5126,94.9636659780891,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,65,5488,0.531210825608446,2.2217064651911835,6.261555898972543,258,96.14236957510249,2927,104.64782496176262,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,66,5421,0.5155845197953942,2.2217064651911835,8.185034540463054,265,95.61828768907682,4775,126.52116113764824,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,67,5414,0.49995821398234236,2.2217064651911835,10.0,273,102.91045057723363,5620,138.44048361970619,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,68,5333,0.4843319081692905,2.2217064651911835,10.0,281,103.18776154619528,7000,200.0,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,69,5325,0.46870560235623865,2.2217064651911835,8.341315464161342,288,9124.396752519006,6290,111.96662503977902,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,70,5289,0.4530792965431868,2.2217064651911835,10.0,296,99.40614383699648,6395,186.89271444844906,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,71,5255,0.43745299073013494,2.2217064651911835,10.0,300,103.07947197701334,7000,174.61147478444084,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,72,5206,0.4218266849170831,2.2217064651911835,10.0,300,,7000,200.0,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,73,5193,0.40620037910403123,2.2217064651911835,8.550065137946438,300,98.54681170506228,5544,157.5736418092936,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,74,5127,0.4005740732909794,2.2217064651911835,-2.551995165248849,297,85.0,800,65.62691957592133,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,75,5121,0.39443155773990296,2.0349968829642546,-0.6941935340078909,296,85.0,4171,131.50133958870322,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,76,5063,0.37828904218882653,2.0349968829642546,2.3727874042173056,297,88.48746605993323,4978,160.2262603002087,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,77,5007,0.3621465266377501,2.0349968829642546,1.5989288877782657,298,89.05409396628575,3155,59.933634579363584,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,78,5005,0.34600401108667367,2.0349968829642546,6.694617544592947,300,96.84805987101215,6625,171.52842983736159,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,79,4965,0.32986149553559724,2.0349968829642546,10.0,300,97.2694208105241,6938,193.12803667848956,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,80,4946,1.0,2.0349968829642546,4.1654070696146315,300,85.73606849002978,4565,159.11896109073734,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,81,4881,0.9838574844489236,2.0349968829642546,5.471669532565563,300,93.7524789147924,4423,95.6465599051977,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,82,4814,0.9677149688978472,2.0349968829642546,6.430803486231383,300,94.0874598232035,5457,148.02274845175918,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,83,4726,0.9515724533467709,2.0349968829642546,9.588260197527458,300,97.93980886218155,7000,182.96978142811278,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,84,4664,0.9354299377956945,2.0349968829642546,8.841525238425321,300,95.43083950797892,6716,200.0,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,85,4572,0.9192874222446181,2.0349968829642546,7.659764598649644,300,97.17928509766884,6918,175.2016427819109,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,86,4571,0.9031449066935417,2.0349968829642546,9.967202752497315,300,98.94496563196489,5710,149.60121852504946,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,87,4495,,2.0349968829642546,10.0,300,95.52111254298246,6996,200.0,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,88,4438,,2.0349968829642546,7.616878880038117,300,98.01843340457108,5971,195.42724712405914,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,89,4419,,2.0349968829642546,10.0,300,102.63694954924811,7000,184.90762939757482,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,90,4410,0.8385748444892362,2.0349968829642546,10.0,300,97.02396326267507,7000,166.67148586393247,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,91,4370,0.8224323289381599,2.0349968829642546,10.0,300,95.90506856336829,6232,193.25119525070684,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,92,4271,0.8062898133870835,2.0349968829642546,5.562182453915491,300,89.54342009788952,6261,200.0,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,93,4244,0.7901472978360071,2.0349968829642546,5.083431697017775,300,94.25899416896115,5279,117.80817433394641,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,94,4150,1.0,2.0349968829642546,7.563427779673913,300,94.33487403368734,5541,135.36609151127797,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,95,4124,0.9838574844489236,2.0349968829642546,10.0,300,102.5085426501964,7000,197.76681514331491,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,96,4039,0.9677149688978472,2.0349968829642546,9.706234975481555,300,100.73565933145709,6842,174.939971295179,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,97,4016,0.9515724533467709,2.0349968829642546,9.948170023511949,300,101.25500800710493,5649,131.16144439140274,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,98,4013,0.9354299377956945,2.0349968829642546,7.2317098934587705,300,95.26638752854186,5626,151.92954036793816,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,99,3937,0.9192874222446181,2.0349968829642546,4.401010869822979,300,94.48484921538771,4085,64.41703433826501,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,100,3936,0.9031449066935417,2.0349968829642546,5.84212485027253,300,95.04359334526177,3835,124.45864796271586,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,101,3891,,2.0349968829642546,10.0,300,96.67872942405332,7000,156.9101012403059,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,102,3832,,2.0349968829642546,10.0,300,96.62226300832859,5761,143.3229822052214,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,103,3821,,2.0349968829642546,4.493548456008109,300,89.18785480731627,7000,193.30291027135735,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,104,3723,0.8485748444892361,2.0349968829642546,-3.055161367091846,297,85.0,3880,59.65375854385091,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,105,3652,0.8324323289381597,2.0349968829642546,5.291198137134018,300,92.58635206617811,3124,69.31710738539078,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,106,3630,0.8262898133870832,2.0349968829642546,-5.187148906046546,295,85.0,2084,83.52495580748146,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,107,3606,0.8201472978360067,2.0349968829642546,-8.195961735760902,288,85.0,901,33.98944133550877,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,108,3595,0.8140047822849302,2.0349968829642546,-8.956455276636216,280,85.0,3903,122.51001578072841,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,109,3561,0.8078622667338538,2.0349968829642546,-6.122169016801194,275,85.0,1800,92.03095318076365,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,110,3550,0.7917197511827774,2.0349968829642546,2.0574489291898237,276,88.0811147896612,3299,96.92223939158607,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,111,3525,0.775577235631701,2.0349968829642546,1.0443763001353068,276,87.76602252288315,6323,163.7902857317891,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,112,3448,0.7694347200806245,2.0349968829642546,-0.22565943820662904,275,88.83603326312497,4111,87.22400818962771,False,
E-Class,Mercedes-Benz,2015,5,1780,20000,216,113,3366,0.753292204529548,2.0349968829642546,9.049875681762487,282,99.72395102162281,7000,200.0,False,
